Elevation,SCA,CCA
0.0,10.678616674743145,10.678616674743145
100.0,9.191561854940982,9.191561854940982
200.0,5.723189052215759,5.723189052215759
300.0,10.425465440026496,10.425465440026496
400.0,13.766504001760666,13.766504001760666
500.0,16.239807221167517,16.239807221167517
600.0,19.847265292088796,19.847265292088796
700.0,24.09419839393616,24.09419839393616
800.0,28.208291472842937,28.208291472842937
900.0,32.59521240539292,32.59521240539292
1000.0,36.843538594065095,36.843538594065095
1100.0,41.696342153932825,41.696342153932825
1200.0,46.5992002574601,46.5992002574601
1300.0,51.46273021680025,51.46273021680025
1400.0,57.57611302911697,57.57611302911697
1500.0,62.8660171562538,62.8660171562538
1600.0,64.79117144619637,64.79117144619637
1700.0,67.0882026686388,67.0882026686388
1800.0,68.84017436916753,68.84017436916753
1900.0,70.61791725198543,70.61791725198543
2000.0,73.58379142468101,73.58379142468101
2100.0,78.47296566325187,78.47296566325187
2200.0,81.70800536018072,81.70800536018072
2300.0,82.10356020275806,82.10356020275806
2400.0,77.17351770789381,77.17351770789381
2500.0,76.09758329813646,76.09758329813646
2600.0,71.33539561247926,71.33539561247926
2700.0,68.16318531061573,68.16318531061573
2800.0,66.82745904790319,66.82745904790319
2900.0,69.52606657179585,69.52606657179585
3000.0,73.52034863694746,73.52034863694746
3100.0,72.6069463054816,72.6069463054816
3200.0,69.1917146677643,69.1917146677643
3300.0,68.56824225254505,68.56824225254505
3400.0,70.26564473969688,70.26564473969688
3500.0,61.695768631256286,61.695768631256286
3600.0,59.43046357615894,59.43046357615894
